ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
12,dramblast-p,30,5,1188,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r5_20260915-190131.log
12,dramblast-p,31,1,1182,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r1_20260915-190131.log
12,dramblast-p,31,2,1187,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r2_20260915-190131.log
12,dramblast-p,31,3,1183,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r3_20260915-190131.log
12,dramblast-p,31,4,1178,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r4_20260915-190131.log
12,dramblast-p,31,5,1185,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r5_20260915-190131.log
12,dramblast-p,32,1,1179,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r1_20260915-190131.log
12,dramblast-p,32,2,1179,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r2_20260915-190131.log
12,dramblast-p,32,3,1168,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r3_20260915-190131.log
12,dramblast-p,32,4,1182,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r4_20260915-190131.log
12,dramblast-p,32,5,1183,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r5_20260915-190131.log
